DateTime;NAV officielle
02/05/2018;15,2858
03/05/2018;15,3236
04/05/2018;15,4301
07/05/2018;15,4976
08/05/2018;15,5529
09/05/2018;15,5729
10/05/2018;15,5835
11/05/2018;15,4954
14/05/2018;15,4055
15/05/2018;15,4006
16/05/2018;15,4691
17/05/2018;15,5233
18/05/2018;15,6089
21/05/2018;15,7114
22/05/2018;15,6358
23/05/2018;15,6801
24/05/2018;15,6579
25/05/2018;15,7648
28/05/2018;15,7969
29/05/2018;15,7131
30/05/2018;15,6742
31/05/2018;15,4760
01/06/2018;15,5649
04/06/2018;15,5938
05/06/2018;15,5153
06/06/2018;15,4091
07/06/2018;15,4275
08/06/2018;15,4876
11/06/2018;15,4076
12/06/2018;15,4570
13/06/2018;15,3777
14/06/2018;15,5049
15/06/2018;15,4626
18/06/2018;15,4204
19/06/2018;15,3164
20/06/2018;15,4141
21/06/2018;15,1136
22/06/2018;15,1659
25/06/2018;15,0189
26/06/2018;15,1106
27/06/2018;15,1256
28/06/2018;15,0934
29/06/2018;15,0462
02/07/2018;15,0390
03/07/2018;15,0778
04/07/2018;15,0787
05/07/2018;15,1037
06/07/2018;15,1931
09/07/2018;15,2465
10/07/2018;15,2501
11/07/2018;15,0959
12/07/2018;15,2204
13/07/2018;15,3727
16/07/2018;15,2458
17/07/2018;15,3293
18/07/2018;15,3387
19/07/2018;15,4070
20/07/2018;15,3809
23/07/2018;15,3199
24/07/2018;15,3599
25/07/2018;15,3916
26/07/2018;15,5858
27/07/2018;15,6390
30/07/2018;15,5247
31/07/2018;15,7524
01/08/2018;15,4584
02/08/2018;15,4569
03/08/2018;15,5934
06/08/2018;15,6295
07/08/2018;15,6528
08/08/2018;15,6060
09/08/2018;15,7275
10/08/2018;15,7324
13/08/2018;15,6234
14/08/2018;15,7473
15/08/2018;15,6976
16/08/2018;15,6702
17/08/2018;15,7424
20/08/2018;15,7731
21/08/2018;15,7617
22/08/2018;15,6132
23/08/2018;15,5717
24/08/2018;15,5317
27/08/2018;15,5925
28/08/2018;15,5527
29/08/2018;15,6807
30/08/2018;15,6557
31/08/2018;15,6868
03/09/2018;15,6107
04/09/2018;15,6380
05/09/2018;15,5917
06/09/2018;15,5982
07/09/2018;15,6167
10/09/2018;15,6881
11/09/2018;15,6557
12/09/2018;15,6562
13/09/2018;15,6965
14/09/2018;15,7625
17/09/2018;15,7612
18/09/2018;15,8270
19/09/2018;15,7607
20/09/2018;15,7196
21/09/2018;15,6660
24/09/2018;15,4518
25/09/2018;15,4058
26/09/2018;15,4333
27/09/2018;15,5379
28/09/2018;15,6055
01/10/2018;15,6382
02/10/2018;15,6915
03/10/2018;15,6999
04/10/2018;15,6001
05/10/2018;15,5919
08/10/2018;15,5870
09/10/2018;15,4498
10/10/2018;15,1612
11/10/2018;14,7110
12/10/2018;14,7122
15/10/2018;14,6024
16/10/2018;14,8910
17/10/2018;14,9479
18/10/2018;14,8486
19/10/2018;14,8322
22/10/2018;14,8097
23/10/2018;14,4908
24/10/2018;14,4448
25/10/2018;14,4781
26/10/2018;14,3401
29/10/2018;14,1797
30/10/2018;14,3161
31/10/2018;14,4094
01/11/2018;14,4854
02/11/2018;14,5449
05/11/2018;14,5136
06/11/2018;14,5859
07/11/2018;14,6930
08/11/2018;14,8018
09/11/2018;14,8301
12/11/2018;14,8376
13/11/2018;14,7956
14/11/2018;14,7650
15/11/2018;14,8252
16/11/2018;14,7989
19/11/2018;14,6673
20/11/2018;14,5696
21/11/2018;14,6348
22/11/2018;14,6222
23/11/2018;14,7289
26/11/2018;14,8740
27/11/2018;14,8916
28/11/2018;15,0549
29/11/2018;14,8907
30/11/2018;15,0621
03/12/2018;15,0792
04/12/2018;14,6973
05/12/2018;14,6725
06/12/2018;14,5223
07/12/2018;14,4711
10/12/2018;14,3017
11/12/2018;14,3413
12/12/2018;14,5157
13/12/2018;14,5419
14/12/2018;14,4096
17/12/2018;14,2096
18/12/2018;14,1246
19/12/2018;14,0919
